sample_id,split
Asia-10805,train
Asia-3862,train
Asia-1832,train
Asia-7832,train
Africa-416,train
Asia-4261,train
Asia-3646,train
Asia-1134,train
Asia-4913,train
Asia-8847,train
Asia-8729,train
Asia-6308,train
Asia-1549,train
Asia-10646,train
Africa-135,train
Asia-7017,train
Asia-8735,train
Asia-4930,train
Africa-46,train
Asia-4993,train
Asia-5101,train
Asia-3638,train
Asia-5140,train
Europe-205,train
Americas-350,train
Asia-1889,train
Americas-446,train
Asia-3253,train
Asia-1475,train
Asia-5986,train
Asia-1917,train
Asia-5629,train
Asia-5753,train
Asia-2745,train
Asia-357,train
Asia-7668,train
Americas-1133,train
Asia-7254,train
Asia-8496,train
Asia-8045,train
Americas-407,train
Americas-1115,train
Asia-5791,train
Americas-789,train
Asia-8757,train
Asia-9833,train
Asia-7116,train
Asia-282,train
Asia-4230,train
Asia-3928,train
Oceania-232,train
Asia-4088,train
Europe-355,train
Asia-5553,train
Asia-7739,train
Asia-6979,train
Asia-2762,train
Americas-111,train
Asia-6140,train
Asia-5657,train
Asia-5097,train
Asia-7004,train
Asia-5110,train
Asia-5445,train
Asia-1177,train
Oceania-150,train
Africa-246,train
Asia-7420,train
Asia-2312,train
Asia-4057,train
Asia-10693,train
Asia-4345,train
Asia-8664,train
Asia-10319,train
Asia-5700,train
Asia-940,train
Asia-5475,train
Asia-2980,train
Asia-2844,train
Asia-630,train
Asia-3547,train
Asia-2142,train
Asia-10713,train
Oceania-114,train
Asia-423,train
Asia-5570,train
Asia-10006,train
Asia-4825,train
Asia-788,train
Asia-7467,train
Asia-3592,train
Asia-2778,train
Asia-10318,train
Asia-7790,train
Asia-10382,train
Asia-2176,train
Americas-681,train
Asia-3915,train
Asia-188,train
Americas-1004,train
Asia-3565,train
Asia-1291,train
Asia-8707,train
Asia-2618,train
Asia-10672,train
Asia-6794,train
Asia-10234,train
Asia-137,train
Asia-6523,train
Oceania-205,train
Asia-10224,train
Asia-6532,train
Asia-9925,train
Asia-7827,train
Asia-2422,train
Asia-5231,train
Asia-3814,train
Asia-4660,train
Asia-4315,train
Asia-4797,train
Asia-9890,train
Asia-2831,train
Asia-9218,train
Africa-487,train
Asia-5860,train
Asia-6718,train
Americas-177,train
Asia-10415,train
Asia-5973,train
Asia-10480,train
Asia-10733,train
Asia-10183,train
Asia-5294,train
Asia-9920,train
Asia-7535,train
Asia-4691,train
Asia-5811,train
Americas-62,train
Asia-10140,train
Asia-990,train
Asia-5603,train
Asia-1269,train
Asia-8684,train
Asia-6816,train
Asia-3978,train
Asia-1125,train
Asia-8681,train
Asia-5143,train
Asia-9046,train
Asia-2451,train
Asia-7346,train
Asia-1630,train
Europe-246,train
Asia-7908,train
Asia-10088,train
Africa-117,train
Asia-4469,train
Europe-152,train
Asia-7124,train
Asia-4225,train
Asia-8091,train
Asia-9817,train
Asia-5332,train
Europe-137,train
Asia-10343,train
Asia-4272,train
Asia-8617,train
Asia-1802,train
Asia-8249,train
Asia-1918,train
Asia-7280,train
Asia-9022,train
Asia-3485,train
Asia-8983,train
Asia-8527,train
Africa-26,train
Asia-7698,train
Asia-5380,train
Asia-8635,train
Asia-9266,train
Asia-8121,train
Asia-2954,train
Asia-4189,train
Asia-7387,train
Africa-327,train
Americas-824,train
Asia-7893,train
Europe-165,train
Asia-9660,train
Asia-2082,train
Asia-5070,train
Asia-8305,train
Oceania-215,train
Asia-3794,train
Asia-2323,train
Asia-7727,train
Americas-713,train
Asia-1309,train
Asia-7723,train
Asia-5450,train
Asia-3028,train
Asia-8813,train
Asia-4766,train
Asia-1553,train
Asia-9627,train
Asia-976,train
Asia-2114,train
Asia-443,train
Asia-855,train
Asia-620,train
Africa-162,train
Asia-2161,train
Americas-490,train
Asia-3148,train
Asia-3374,train
Asia-7646,train
Asia-1940,train
Americas-858,train
Asia-8529,train
Americas-570,train
Asia-5166,train
Asia-7002,train
Asia-8318,train
Asia-4564,train
Americas-981,train
Asia-453,train
Asia-1221,train
Asia-3492,train
Americas-916,train
Asia-6925,train
Asia-9849,train
Asia-8090,train
Asia-6238,train
Asia-2787,train
Asia-7167,train
Europe-108,train
Africa-349,train
Asia-1866,train
Asia-39,train
Asia-2101,train
Asia-8479,train
Americas-251,train
Oceania-53,train
Asia-5822,train
Asia-9330,train
Asia-9179,train
Oceania-122,train
Asia-1357,train
Asia-9397,train
Asia-10575,train
Asia-10049,train
Asia-403,train
Asia-2268,train
Asia-6692,train
Asia-1334,train
Asia-692,train
Americas-888,train
Asia-9484,train
Europe-150,train
Asia-5526,train
Asia-506,train
Asia-6460,train
Asia-86,train
Asia-3179,train
Asia-1296,train
Europe-361,train
Asia-4632,train
Asia-8809,train
Americas-1016,train
Asia-8568,train
Asia-3460,train
Asia-8667,train
Asia-3487,train
Asia-297,train
Asia-6827,train
Europe-521,train
Asia-8821,train
Asia-5649,train
Europe-349,train
Asia-9317,train
Asia-10027,train
Asia-8871,train
Asia-3577,train
Europe-275,train
Asia-353,train
Asia-1625,train
Asia-9868,train
Asia-9802,train
Asia-3948,train
Asia-744,train
Asia-5636,train
Asia-6928,train
Europe-52,train
Asia-5165,train
Asia-4889,train
Asia-9622,train
Americas-424,train
Asia-1839,train
Asia-5840,train
Asia-7308,train
Asia-3784,train
Asia-3551,train
Africa-503,train
Asia-10277,train
Asia-6347,train
Asia-1621,train
Asia-9056,train
Africa-379,train
Asia-5926,train
Asia-6901,train
Asia-8670,train
Americas-1020,train
Asia-6812,train
Asia-6457,train
Asia-110,train
Asia-1550,train
Asia-6708,train
Asia-1818,train
Asia-6297,train
Asia-8909,train
Europe-68,train
Asia-3666,train
Asia-700,train
Americas-613,train
Asia-610,train
Asia-3216,train
Asia-9304,train
Asia-4995,train
Americas-630,train
Asia-9139,train
Asia-9455,train
Asia-4778,train
Asia-8830,train
Asia-9997,train
Americas-336,train
Asia-7452,train
Africa-323,train
Asia-3830,train
Americas-380,train
Asia-3709,train
Asia-9881,train
Asia-6484,train
Asia-9883,train
Asia-3241,train
Africa-303,train
Asia-2105,train
Europe-9,train
Asia-10061,train
Americas-688,train
Americas-1177,train
Americas-195,train
Asia-8181,train
Asia-3307,train
Asia-7392,train
Asia-5426,train
Asia-6154,train
Europe-466,train
Asia-8062,train
Asia-8979,train
Asia-6646,train
Asia-3370,train
Americas-417,train
Asia-8013,train
Asia-4969,train
Asia-1172,train
Asia-9775,train
Asia-9121,train
Asia-3365,train
Americas-375,train
Asia-5896,train
Asia-4604,train
Asia-7371,train
Asia-447,train
Asia-1263,train
Asia-1456,train
Asia-10473,train
Asia-3628,train
Europe-325,train
Americas-1008,train
Asia-212,train
Europe-48,train
Asia-4069,train
Africa-182,train
Asia-9083,train
Asia-7916,train
Africa-446,train
Asia-1086,train
Asia-1439,train
Asia-932,train
Asia-2946,train
Africa-494,train
Asia-4410,train
Asia-9057,train
Africa-75,train
Europe-93,train
Asia-5366,train
Asia-1812,train
Americas-259,train
Asia-5376,train
Asia-10082,train
Asia-10584,train
Americas-181,train
Asia-572,train
Asia-5671,train
Asia-202,train
Africa-469,train
Asia-3114,train
Asia-8079,train
Asia-6612,train
Asia-2758,train
Asia-1366,train
Asia-10314,train
Asia-1107,train
Oceania-13,train
Asia-6964,train
Asia-894,train
Asia-9093,train
Asia-4134,train
Asia-9626,train
Asia-486,train
Asia-1167,train
Asia-6482,train
Asia-1921,train
Africa-502,train
Asia-1136,train
Europe-66,train
Americas-1002,train
Asia-2370,train
Americas-118,train
Asia-7045,train
Asia-4308,train
Asia-4113,train
Asia-7652,train
Asia-6735,train
Asia-7899,train
Africa-364,train
Asia-975,train
Asia-6531,train
Europe-416,train
Asia-1393,train
Asia-5554,train
Asia-1202,train
Asia-1052,train
Asia-5956,train
Asia-7152,train
Asia-2437,train
Africa-394,train
Asia-7144,train
Asia-1817,train
Asia-3125,train
Asia-4033,train
Asia-5086,train
Asia-9689,train
Asia-7459,train
Europe-388,train
Asia-6399,train
Asia-6220,train
Asia-9905,train
Asia-10145,train
Asia-10227,train
Asia-6985,train
Africa-244,train
Asia-5046,train
Oceania-35,train
Asia-8373,train
Asia-541,train
Europe-308,train
Asia-364,train
Asia-9721,train
Asia-7477,train
Asia-7438,train
Asia-4281,train
Asia-4701,train
Asia-9202,train
Asia-10712,train
Africa-374,train
Americas-489,train
Asia-7814,train
Asia-4764,train
Asia-10510,train
Europe-629,train
Asia-4177,train
Asia-6144,train
Asia-8301,train
Oceania-246,train
Asia-6636,train
Africa-621,train
Oceania-60,train
Americas-578,train
Asia-235,train
Asia-1242,train
Asia-379,train
Asia-4434,train
Asia-10265,train
Asia-4182,train
Asia-10364,train
Asia-6993,train
Asia-9765,train
Asia-9136,train
Asia-3745,train
Asia-10605,train
Africa-420,train
Asia-6480,train
Asia-8001,train
Americas-801,train
Asia-7085,train
Asia-8240,train
Asia-1675,train
Asia-5361,train
Asia-10393,train
Asia-9984,train
Asia-865,train
Asia-3410,train
Asia-498,train
Asia-421,train
Asia-2134,train
Asia-6955,train
Americas-106,train
Americas-715,train
Asia-661,train
Americas-292,train
Asia-6475,train
Americas-1109,train
Asia-8164,train
Americas-1090,train
Africa-10,train
Asia-4928,train
Asia-5627,train
Asia-2196,train
Asia-4753,train
Asia-177,train
Asia-4269,train
Oceania-40,train
Asia-2356,train
Asia-295,train
Asia-10171,train
Asia-6018,train
Asia-9561,train
Asia-5781,train
Asia-4207,train
Africa-552,train
Asia-7270,train
Asia-697,train
Asia-2747,train
Asia-5025,train
Africa-407,train
Asia-7578,train
Oceania-65,train
Asia-3472,train
Europe-41,train
Asia-863,train
Asia-2568,train
Asia-8401,train
Africa-160,train
Asia-5096,train
Asia-369,train
Asia-8811,train
Asia-6861,train
Africa-123,train
Asia-891,train
Asia-9496,train
Asia-10681,train
Africa-530,train
Asia-742,train
Africa-233,train
Asia-419,train
Asia-7291,train
Asia-4421,train
Europe-469,train
Asia-3940,train
Asia-5221,train
Asia-5447,train
Asia-5297,train
Africa-35,train
Asia-1730,train
Asia-303,train
Oceania-47,train
Asia-5564,train
Asia-8332,train
Asia-6363,train
Asia-2387,train
Asia-8098,train
Asia-3310,train
Asia-7995,train
Americas-994,train
Asia-6732,train
Asia-6903,train
Asia-2376,train
Europe-85,train
Asia-7211,train
Asia-5521,train
Americas-9,train
Asia-640,train
Asia-6356,train
Asia-5302,train
Europe-496,train
Europe-515,train
Asia-10481,train
Asia-10824,train
Americas-86,train
Asia-2563,train
Europe-54,train
Asia-3819,train
Asia-8406,train
Asia-7006,train
Asia-7510,train
Asia-1046,train
Americas-304,train
Asia-2178,train
Asia-6592,train
Asia-4208,train
Asia-8019,train
Asia-10235,train
Asia-518,train
Asia-8582,train
Asia-8973,train
Asia-7263,train
Asia-3797,train
Asia-3989,train
Europe-512,train
Asia-5907,train
Asia-1106,train
Asia-4567,train
Asia-4715,train
Asia-5726,train
Asia-6001,train
Asia-3246,train
Asia-8430,train
Asia-8737,train
Asia-1267,train
Africa-283,train
Americas-1081,train
Asia-4538,train
Asia-2671,train
Asia-3671,train
Africa-443,train
Asia-5419,train
Asia-2291,train
Asia-4811,train
Americas-43,train
Asia-3598,train
Asia-7469,train
Asia-5023,train
Europe-493,train
Asia-5209,train
Europe-225,train
Asia-3576,train
Americas-779,train
Asia-3401,train
Asia-2838,train
Asia-5,train
Asia-3278,train
Asia-4506,train
Asia-8826,train
Asia-3186,train
Asia-1006,train
Asia-1392,train
Africa-179,train
Asia-1738,train
Asia-6167,train
Asia-4373,train
Asia-1381,train
Asia-5639,train
Asia-6966,train
Asia-5304,train
Asia-259,train
Asia-52,train
Asia-9235,train
Asia-6586,train
Asia-9757,train
Asia-4181,train
Asia-3630,train
Asia-143,train
Americas-252,train
Asia-4964,train
Asia-1751,train
Asia-5739,train
Asia-516,train
Asia-9125,train
Asia-6005,train
Asia-7863,train
Asia-8230,train
Americas-516,train
Asia-2245,train
Asia-4389,train
Africa-186,train
Asia-4129,train
Asia-3564,train
Americas-337,train
Asia-993,train
Americas-741,train
Asia-6186,train
Asia-3988,train
Asia-2374,train
Asia-3343,train
Americas-401,train
Asia-1777,train
Oceania-216,train
Asia-3790,train
Asia-9209,train
Asia-965,train
Asia-2321,train
Asia-6471,train
Asia-2463,train
Asia-6832,train
Asia-2905,train
Asia-3607,train
Americas-53,train
Asia-8370,train
Asia-6092,train
Asia-3238,train
Asia-10383,train
Asia-8835,train
Asia-6230,train
Asia-1564,train
Asia-10455,train
Asia-1025,train
Asia-5833,train
Asia-6859,train
Asia-1586,train
Asia-6977,train
Asia-1424,train
Asia-2868,train
Americas-1117,train
Asia-3837,train
Europe-60,train
Africa-74,train
Oceania-224,train
Asia-3104,train
Asia-1045,train
Americas-887,train
Asia-2624,train
Asia-6653,train
Africa-227,train
Asia-10762,train
Asia-8680,train
Asia-9123,train
Asia-7434,train
Asia-7817,train
Asia-344,train
Asia-4533,train
Asia-8838,train
Asia-4385,train
Asia-4647,train
Americas-192,train
Asia-1768,train
Americas-5,train
Asia-4922,train
Asia-8294,train
Asia-1451,train
Asia-7536,train
Americas-187,train
Asia-2807,train
Americas-250,train
Americas-643,train
Asia-3494,train
Asia-58,train
Asia-6974,train
Africa-505,train
Asia-3262,train
Asia-53,train
Americas-1018,train
Asia-2060,train
Asia-1411,train
Europe-341,train
Asia-9751,train
Asia-1584,train
Asia-995,train
Americas-554,train
Americas-81,train
Africa-42,train
Asia-8966,train
Americas-56,train
Asia-8306,train
Asia-7425,train
Asia-1474,train
Americas-748,train
Europe-609,train
Asia-4042,train
Asia-3865,train
Americas-520,train
Asia-2573,train
Asia-1696,train
Asia-8420,train
Africa-585,train
Americas-49,train
Asia-2234,train
Asia-5694,train
Americas-662,train
Asia-2401,train
Asia-7178,train
Asia-9556,train
Asia-7307,train
Asia-9252,train
Asia-567,train
Oceania-212,train
Asia-1815,train
Asia-3713,train
Africa-500,train
Asia-1038,train
Asia-2096,train
Asia-9911,train
Asia-8211,train
Asia-18,train
Asia-1590,train
Asia-9184,train
Asia-6522,train
Asia-5486,train
Asia-1129,train
Asia-4761,train
Asia-1690,train
Americas-101,train
Asia-8549,train
Asia-1923,train
Asia-6972,train
Americas-215,train
Asia-6216,train
Asia-8025,train
Asia-8981,train
Asia-6643,train
Asia-1766,train
Asia-330,train
Asia-9754,train
Asia-1065,train
Europe-482,train
Asia-5120,train
Asia-6704,train
Asia-9917,train
Asia-1378,train
Asia-5991,train
Asia-1645,train
Asia-9306,train
Asia-9127,train
Asia-7554,train
Asia-2945,train
Asia-9739,train
Asia-2052,train
Asia-7926,train
Americas-988,train
Asia-6050,train
Asia-13,train
Europe-472,train
Asia-9539,train
Asia-7844,train
Asia-1032,train
Europe-173,train
Asia-8798,train
Asia-5967,train
Asia-2332,train
Europe-410,train
Africa-426,train
Asia-3045,train
Asia-10472,train
Americas-607,train
Asia-6562,train
Asia-9786,train
Asia-10830,train
Asia-1649,train
Asia-6758,train
Asia-8172,train
Asia-8472,train
Asia-5282,train
Asia-9503,train
Asia-5660,train
Africa-459,train
Asia-7561,train
Asia-10559,train
Asia-10278,train
Africa-36,train
Americas-964,train
Asia-2281,train
Asia-23,train
Asia-5561,train
Asia-1750,train
Asia-7110,train
Asia-6325,train
Asia-5323,train
Africa-122,train
Asia-8523,train
Asia-7063,train
Americas-264,train
Europe-126,train
Asia-10745,train
Asia-9203,train
Asia-3796,train
Asia-1271,train
Americas-29,train
Asia-7869,train
Americas-257,train
Americas-1186,train
Asia-9886,train
Asia-8820,train
Asia-10765,train
Asia-1695,train
Americas-621,train
Asia-7768,train
Americas-1106,train
Asia-3222,train
Asia-5500,train
Asia-3055,train
Asia-6054,train
Asia-8800,train
Asia-6801,train
Asia-1421,train
Asia-10477,train
Asia-3620,train
Asia-3121,train
Asia-7607,train
Asia-9278,train
Asia-6031,train
Europe-582,train
Asia-797,train
Asia-8049,train
Asia-8412,train
Asia-10687,train
Asia-9493,train
Americas-855,train
Asia-8855,train
Asia-1850,train
Asia-9591,train
Asia-6938,train
Asia-3962,train
Asia-5087,train
Asia-4453,train
Asia-8141,train
Africa-252,train
Europe-400,train
Asia-2715,train
Asia-6707,train
Asia-1289,train
Asia-5245,train
Asia-3606,train
Asia-6295,train
Asia-3697,train
Asia-9635,train
Asia-7416,train
Americas-709,train
Asia-3942,train
Asia-5949,train
Asia-8573,train
Asia-103,train
Asia-5423,train
Asia-8679,train
Asia-8916,train
Asia-8915,train
Europe-596,train
Asia-6604,train
Asia-8074,train
Asia-7261,train
Asia-4006,train
Europe-90,train
Asia-2774,train
Asia-1142,train
Europe-67,train
Africa-515,train
Asia-8339,train
Oceania-111,train
Asia-7001,train
Asia-7099,train
Asia-9858,train
Asia-5052,train
Asia-881,train
Asia-5682,train
Asia-2657,train
Asia-8054,train
Asia-9529,train
Asia-10169,train
Asia-2718,train
Asia-9573,train
Asia-7746,train
Asia-9888,train
Africa-363,train
Asia-7133,train
Asia-3923,train
Asia-6135,train
Asia-3556,train
Asia-2761,train
Asia-888,train
Asia-4463,train
Asia-1082,train
Asia-10112,train
Asia-9785,train
Asia-3100,train
Asia-185,train
Asia-7547,train
Asia-2400,train
Oceania-188,train
Asia-6822,train
Africa-191,train
Asia-2467,train
Asia-8789,train
Asia-263,train
Asia-407,train
Asia-9055,train
Americas-769,train
Asia-6357,train
Asia-4857,train
Asia-4658,train
Asia-44,train
Asia-3586,train
Asia-7450,train
Asia-2009,train
Asia-4528,train
Asia-4175,train
Asia-4929,train
Asia-3612,train
Asia-8701,train
Asia-7556,train
Asia-1881,train
Asia-5089,train
Asia-226,train
Asia-3759,train
Asia-8625,train
Asia-8244,train
Asia-3328,train
Asia-1758,train
Asia-4702,train
Asia-3258,train
Asia-6203,train
Asia-10497,train
Asia-2916,train
Asia-2261,train
Asia-7588,train
Europe-492,train
Oceania-32,train
Asia-523,train
Asia-8346,train
Asia-313,train
Africa-277,train
Africa-269,train
Asia-7557,train
Asia-7680,train
Asia-9516,train
Asia-5550,train
Asia-7864,train
Asia-6699,train
Asia-7253,train
Asia-8603,train
Asia-7632,train
Asia-10462,train
Asia-8886,train
Asia-4907,train
Europe-49,train
Americas-548,train
Asia-2033,train
Asia-9733,train
Americas-430,train
Asia-1638,train
Asia-4025,train
Asia-5018,train
Asia-6097,train
Asia-8031,train
Asia-1170,train
Asia-269,train
Asia-446,train
Asia-6755,train
Asia-3964,train
Asia-9965,train
Americas-686,train
Africa-372,train
Asia-8375,train
Asia-1575,train
Asia-1814,train
Europe-518,train
Asia-4070,train
Asia-2529,train
Asia-2495,train
Asia-3387,train
Asia-2606,train
Asia-7725,train
Asia-698,train
Asia-1534,train
Americas-262,train
Africa-373,train
Asia-5263,train
Asia-1511,train
Asia-2330,train
Asia-2594,train
Europe-635,train
Americas-421,train
Asia-7213,train
Americas-1118,train
Europe-509,train
Europe-284,train
Asia-4391,train
Americas-85,train
Asia-7422,train
Asia-2260,train
Asia-5497,train
Asia-9347,train
Oceania-75,train
Asia-5905,train
Asia-9639,train
Asia-5668,train
Europe-296,train
Asia-6487,train
Americas-134,train
Asia-1939,train
Asia-7202,train
Asia-1639,train
Asia-10185,train
Asia-2,train
Americas-847,train
Asia-1611,train
Americas-907,train
Africa-86,train
Asia-3775,train
Asia-2429,train
Asia-2552,train
Asia-8685,train
Americas-785,train
Asia-8890,train
Americas-1061,train
Asia-8782,train
Asia-1182,train
Asia-1462,train
Americas-152,train
Asia-10690,train
Asia-3642,train
Asia-6602,train
Asia-6581,train
Asia-8387,train
Asia-2564,train
Asia-10793,train
Asia-210,train
Asia-10613,train
Asia-10339,train
Europe-364,train
Asia-6650,train
Asia-7277,train
Asia-6470,train
Europe-45,train
Asia-9853,train
Asia-1168,train
Americas-12,train
Asia-7914,train
Asia-6495,train
Asia-657,train
Asia-6842,train
Asia-6369,train
Africa-305,train
Asia-2734,train
Asia-7051,train
Asia-8144,train
Asia-977,train
Asia-4074,train
Asia-5499,train
Asia-7430,train
Europe-473,train
Asia-1249,train
Asia-10502,train
Asia-7383,train
